Step,Value
1874,171.53397
1875,171.53397
1876,171.53397
1877,171.53397
1878,171.53397
1879,171.53397
1880,171.53397
1881,171.53397
1882,171.53397
1883,171.53397
1884,171.53397
1885,171.53397
1886,171.53397
1887,171.53397
1888,171.53397
1889,171.53397
1890,171.53397
1891,171.53397
1892,171.53397
1893,171.53397
1894,171.53397
1895,171.53397
1896,171.53397
1897,171.53397
1898,171.53397
1899,171.53397
1900,171.53397
1901,171.53397
1902,171.53397
1903,171.53397
1904,171.53397
1905,171.53397
1906,171.53397
1907,171.53397
1908,171.53397
1909,171.53397
1910,171.53397
1911,171.53397
1912,171.53397
1913,171.53397
1914,171.53397
1915,171.53397
1916,171.53397
1917,171.53397
1918,171.53397
1919,171.53397
1920,171.53397
1921,171.53397
1922,171.53397
1923,171.53397
1924,171.53397
1925,171.53397
1926,171.53397
1927,171.53397
1928,171.53397
1929,171.53397
1930,171.53397
1931,171.53397
1932,171.53397
1933,171.53397
1934,171.53397
1935,171.53397
1936,171.53397
1937,171.53397
1938,171.53397
1939,171.53397
1940,171.53397
1941,171.53397
1942,171.53397
1943,171.53397
1944,171.53397
1945,171.53397
1946,171.53397
1947,171.53397
1948,171.53397
1949,171.53397
1950,171.53397
1951,171.53397
1952,171.53397
1953,171.53397
1954,171.53397
1955,171.53397
1956,171.53397
1957,171.53397
1958,171.53397
1959,171.53397
1960,171.53397
1961,171.53397
1962,171.53397
1963,171.53397
1964,171.53397
1965,171.53397
1966,171.53397
1967,171.53397
1968,171.53397
1969,171.53397
1970,171.53397
1971,171.53397
1972,171.53397
1973,171.53397
1974,171.53397
1975,171.53397
1976,171.53397
1977,171.53397
1978,171.53397
1979,171.53397
1980,171.53397
1981,171.53397
1982,171.53397
1983,171.53397
1984,171.53397
1985,171.53397
1986,171.53397
1987,171.53397
1988,171.53397
1989,171.53397
1990,171.53397
1991,171.53397
1992,171.53397
1993,171.53397
1994,171.53397
1995,171.53397
1996,171.53397
1997,171.53397
1998,171.53397
1999,171.53397
2000,171.53397
2001,171.53397
2002,171.53397
2003,171.53397
2004,171.53397
2005,171.53397
2006,171.53397
2007,171.53397
2008,171.53397
2009,171.53397
2010,171.53397
2011,171.53397
2012,171.53397
2013,171.53397
2014,171.53397
2015,171.53397
2016,171.53397
2017,171.53397
2018,171.53397
2019,171.53397
2020,171.53397
2021,171.53397
2022,171.53397
2023,171.53397
2024,171.53397
2025,171.53397
2026,171.53397
2027,171.53397
2028,171.53397
2029,171.53397
2030,171.53397
2031,171.53397
2032,171.53397
2033,171.53397
2034,171.53397
2035,171.53397
2036,171.53397
2037,171.53397
2038,171.53397
2039,171.53397
2040,171.53397
2041,171.53397
2042,171.53397
2043,171.53397
2044,171.53397
2045,171.53397
2046,171.53397
2047,171.53397
2048,171.53397
2049,171.53397
2050,171.53397
2051,171.53397
2052,171.53397
2053,171.53397
2054,171.53397
2055,171.53397
2056,171.53397
2057,171.53397
2058,171.53397
2059,171.53397
2060,171.53397
2061,171.53397
2062,171.53397
2063,171.53397
2064,171.53397
2065,171.53397
2066,171.53397
2067,171.53397
2068,171.53397
2069,171.53397
2070,171.53397
2071,171.53397
2072,171.53397
2073,171.53397
2074,171.53397
2075,171.53397
2076,171.53397
2077,171.53397
2078,171.53397
2079,171.53397
2080,171.53397
2081,171.53397
2082,171.53397
2083,171.53397
2084,171.53397
2085,171.53397
2086,171.53397
2087,171.53397
2088,171.53397
2089,171.53397
2090,171.53397
2091,171.53397
2092,171.53397
2093,171.53397
2094,171.53397
2095,171.53397
2096,171.53397
2097,171.53397
2098,171.53397
2099,171.53397
2100,171.53397
2101,171.53397
2102,171.53397
2103,171.53397
2104,171.53397
2105,171.53397
2106,171.53397
2107,171.53397
2108,171.53397
2109,171.53397
2110,171.53397
2111,171.53397
2112,171.53397
2113,171.53397
2114,171.53397
2115,171.53397
2116,171.53397
2117,171.53397
2118,171.53397
2119,171.53397
2120,171.53397
2121,171.53397
2122,171.53397
2123,171.53397
2124,171.53397
2125,171.53397
2126,171.53397
2127,171.53397
2128,171.53397
2129,171.53397
2130,171.53397
2131,171.53397
2132,171.53397
2133,171.53397
2134,171.53397
2135,171.53397
2136,171.53397
2137,171.53397
2138,171.53397
2139,171.53397
2140,171.53397
2141,171.53397
2142,171.53397
2143,171.53397
2144,171.53397
2145,171.53397
2146,171.53397
2147,171.53397
2148,171.53397
2149,171.53397
2150,171.53397
2151,171.53397
2152,171.53397
2153,171.53397
2154,171.53397
2155,171.53397
2156,171.53397
2157,171.53397
2158,171.53397
2159,171.53397
2160,171.53397
2161,171.53397
2162,171.53397
2163,171.53397
2164,171.53397
2165,171.53397
2166,171.53397
2167,171.53397
2168,171.53397
2169,171.53397
2170,171.53397
2171,171.53397
2172,171.53397
2173,171.53397
2174,171.53397
2175,171.53397
2176,171.53397
2177,171.53397
2178,171.53397
2179,171.53397
2180,171.53397
2181,171.53397
2182,171.53397
2183,171.53397
2184,171.53397
2185,171.53397
2186,171.53397
2187,171.53397
2188,171.53397
2189,171.53397
2190,171.53397
2191,171.53397
2192,171.53397
2193,171.53397
2194,171.53397
2195,171.53397
2196,171.53397
2197,171.53397
2198,171.53397
2199,171.53397
2200,171.53397
2201,171.53397
2202,171.53397
2203,171.53397
2204,171.53397
2205,171.53397
2206,171.53397
2207,171.53397
2208,171.53397
2209,171.53397
2210,171.53397
2211,171.53397
2212,171.53397
2213,171.53397
2214,171.53397
2215,171.53397
2216,171.53397
2217,171.53397
2218,171.53397
2219,171.53397
2220,171.53397
2221,171.53397
2222,171.53397
2223,171.53397
2224,171.53397
2225,171.53397
2226,171.53397
2227,171.53397
2228,171.53397
2229,171.53397
2230,171.53397
2231,171.53397
2232,171.53397
2233,171.53397
2234,171.53397
2235,171.53397
2236,171.53397
2237,171.53397
2238,171.53397
2239,171.53397
2240,171.53397
2241,171.53397
2242,171.53397
2243,171.53397
2244,171.53397
2245,171.53397
2246,171.53397
2247,171.53397
2248,171.53397
2249,171.53397
2250,171.53397
2251,171.53397
2252,171.53397
2253,171.53397
2254,171.53397
2255,171.53397
2256,171.53397
2257,171.53397
2258,171.53397
2259,171.53397
2260,171.53397
2261,171.53397
2262,171.53397
2263,171.53397
2264,171.53397
2265,171.53397
2266,171.53397
2267,171.53397
2268,171.53397
2269,171.53397
2270,171.53397
2271,171.53397
2272,171.53397
2273,171.53397
2274,171.53397
2275,171.53397
2276,171.53397
2277,171.53397
2278,171.53397
2279,171.53397
2280,171.53397
2281,171.53397
2282,171.53397
2283,171.53397
2284,171.53397
2285,171.53397
2286,171.53397
2287,171.53397
2288,171.53397
2289,171.53397
2290,171.53397
2291,171.53397
2292,171.53397
2293,171.53397
2294,171.53397
2295,171.53397
2296,171.53397
2297,171.53397
2298,171.53397
2299,171.53397
2300,171.53397
2301,171.53397
2302,171.53397
2303,171.53397
2304,171.53397
2305,171.53397
2306,171.53397
2307,171.53397
2308,171.53397
2309,171.53397
2310,171.53397
2311,171.53397
2312,171.53397
2313,171.53397
2314,171.53397
2315,171.53397
2316,171.53397
2317,171.53397
2318,171.53397
2319,171.53397
2320,171.53397
2321,171.53397
2322,171.53397
2323,171.53397
2324,171.53397
2325,171.53397
2326,171.53397
2327,171.53397
2328,171.53397
2329,171.53397
2330,171.53397
2331,171.53397
2332,171.53397
2333,171.53397
2334,171.53397
2335,171.53397
2336,171.53397
2337,171.53397
2338,171.53397
2339,171.53397
2340,171.53397
2341,171.53397
2342,171.53397
2343,171.53397
2344,171.53397
2345,171.53397
2346,171.53397
2347,171.53397
2348,171.53397
2349,171.53397
2350,171.53397
2351,171.53397
2352,171.53397
2353,171.53397
2354,171.53397
2355,171.53397
2356,171.53397
2357,171.53397
2358,171.53397
2359,171.53397
2360,171.53397
2361,171.53397
2362,171.53397
2363,171.53397
2364,171.53397
2365,171.53397
2366,171.53397
2367,171.53397
2368,171.53397
2369,171.53397
2370,171.53397
2371,171.53397
2372,171.53397
2373,171.53397
2374,171.53397
2375,171.53397
2376,171.53397
2377,171.53397
2378,171.53397
2379,171.53397
2380,171.53397
2381,171.53397
2382,171.53397
2383,171.53397
2384,171.53397
2385,171.53397
2386,171.53397
2387,171.53397
2388,171.53397
2389,171.53397
2390,171.53397
2391,171.53397
2392,171.53397
2393,171.53397
2394,171.53397
2395,171.53397
2396,171.53397
2397,171.53397
2398,171.53397
2399,171.53397
2400,171.53397
2401,171.53397
2402,171.53397
2403,171.53397
2404,171.53397
2405,171.53397
2406,171.53397
2407,171.53397
2408,171.53397
2409,171.53397
2410,171.53397
2411,171.53397
2412,171.53397
2413,171.53397
2414,171.53397
2415,171.53397
2416,171.53397
2417,171.53397
2418,171.53397
2419,171.53397
2420,171.53397
2421,171.53397
2422,171.53397
2423,171.53397
2424,171.53397
2425,171.53397
2426,171.53397
2427,171.53397
2428,171.53397
2429,171.53397
2430,171.53397
2431,171.53397
2432,171.53397
2433,171.53397
2434,171.53397
2435,171.53397
2436,171.53397
2437,171.53397
2438,171.53397
2439,171.53397
2440,171.53397
2441,171.53397
2442,171.53397
2443,171.53397
2444,171.53397
2445,171.53397
2446,171.53397
2447,171.53397
2448,171.53397
2449,171.53397
2450,171.53397
2451,171.53397
2452,171.53397
2453,171.53397
2454,171.53397
2455,171.53397
2456,171.53397
2457,171.53397
2458,171.53397
2459,171.53397
2460,171.53397
2461,171.53397
2462,171.53397
2463,171.53397
2464,171.53397
2465,171.53397
2466,171.53397
2467,171.53397
2468,171.53397
2469,171.53397
2470,171.53397
2471,171.53397
2472,171.53397
2473,171.53397
2474,171.53397
2475,171.53397
2476,171.53397
2477,171.53397
2478,171.53397
2479,171.53397
2480,171.53397
2481,171.53397
2482,171.53397
2483,171.53397
2484,171.53397
2485,171.53397
2486,171.53397
2487,171.53397
2488,171.53397
2489,171.53397
2490,171.53397
2491,171.53397
2492,171.53397
2493,171.53397
2494,171.53397
2495,171.53397
2496,171.53397
2497,171.53397
2498,171.53397
2499,171.53397
2500,171.53397
2501,171.53397
2502,171.53397
2503,171.53397
2504,171.53397
2505,171.53397
2506,171.53397
2507,171.53397
2508,171.53397
2509,171.53397
2510,171.53397
2511,171.53397
2512,171.53397
2513,171.53397
2514,171.53397
2515,171.53397
2516,171.53397
2517,171.53397
2518,171.53397
2519,171.53397
2520,171.53397
2521,171.53397
2522,171.53397
2523,171.53397
2524,171.53397
2525,171.53397
2526,171.53397
2527,171.53397
2528,171.53397
2529,171.53397
2530,171.53397
2531,171.53397
2532,171.53397
2533,171.53397
2534,171.53397
2535,171.53397
2536,171.53397
2537,171.53397
2538,171.53397
2539,171.53397
2540,171.53397
2541,171.53397
2542,171.53397
2543,171.53397
2544,171.53397
2545,171.53397
2546,171.53397
2547,171.53397
2548,171.53397
2549,171.53397
2550,171.53397
2551,171.53397
2552,171.53397
2553,171.53397
2554,171.53397
2555,171.53397
2556,171.53397
2557,171.53397
2558,171.53397
2559,171.53397
2560,171.53397
2561,171.53397
2562,171.53397
2563,171.53397
2564,171.53397
2565,171.53397
2566,171.53397
2567,171.53397
2568,171.53397
2569,171.53397
2570,171.53397
2571,171.53397
2572,171.53397
2573,171.53397
2574,171.53397
2575,171.53397
2576,171.53397
2577,171.53397
2578,171.53397
2579,171.53397
2580,171.53397
2581,171.53397
2582,171.53397
2583,171.53397
2584,171.53397
2585,171.53397
2586,171.53397
2587,171.53397
2588,171.53397
2589,171.53397
2590,171.53397
2591,171.53397
2592,171.53397
2593,171.53397
2594,171.53397
2595,171.53397
2596,171.53397
2597,171.53397
2598,171.53397
2599,171.53397
2600,171.53397
2601,171.53397
2602,171.53397
2603,171.53397
2604,171.53397
2605,171.53397
2606,171.53397
2607,171.53397
2608,171.53397
2609,171.53397
2610,171.53397
2611,171.53397
2612,171.53397
2613,171.53397
2614,171.53397
2615,171.53397
2616,171.53397
2617,171.53397
2618,171.53397
2619,171.53397
2620,171.53397
2621,171.53397
2622,171.53397
2623,171.53397
2624,171.53397
2625,171.53397
2626,171.53397
2627,171.53397
2628,171.53397
2629,171.53397
2630,171.53397
2631,171.53397
2632,171.53397
2633,171.53397
2634,171.53397
2635,171.53397
2636,171.53397
2637,171.53397
2638,171.53397
2639,171.53397
2640,171.53397
2641,171.53397
2642,171.53397
2643,171.53397
2644,171.53397
2645,171.53397
2646,171.53397
2647,171.53397
2648,171.53397
2649,171.53397
2650,171.53397
2651,171.53397
2652,171.53397
2653,171.53397
2654,171.53397
2655,171.53397
2656,171.53397
2657,171.53397
2658,171.53397
2659,171.53397
2660,171.53397
2661,171.53397
2662,171.53397
2663,171.53397
2664,171.53397
2665,171.53397
2666,171.53397
2667,171.53397
2668,171.53397
2669,171.53397
2670,171.53397
2671,171.53397
2672,171.53397
2673,171.53397
2674,171.53397
2675,171.53397
2676,171.53397
2677,171.53397
2678,171.53397
2679,171.53397
2680,171.53397
2681,171.53397
2682,171.53397
2683,171.53397
2684,171.53397
2685,171.53397
2686,171.53397
2687,171.53397
2688,171.53397
2689,171.53397
2690,171.53397
2691,171.53397
2692,171.53397
2693,171.53397
2694,171.53397
2695,171.53397
2696,171.53397
2697,171.53397
2698,171.53397
2699,171.53397
2700,171.53397
2701,171.53397
2702,171.53397
2703,171.53397
2704,171.53397
2705,171.53397
2706,171.53397
2707,171.53397
2708,171.53397
2709,171.53397
2710,171.53397
2711,171.53397
2712,171.53397
2713,171.53397
2714,171.53397
2715,171.53397
2716,171.53397
2717,171.53397
2718,171.53397
2719,171.53397
2720,171.53397
2721,171.53397
2722,171.53397
2723,171.53397
2724,171.53397
2725,171.53397
2726,171.53397
2727,171.53397
2728,171.53397
2729,171.53397
2730,171.53397
2731,171.53397
2732,171.53397
2733,171.53397
2734,171.53397
2735,171.53397
2736,171.53397
2737,171.53397
2738,171.53397
2739,171.53397
2740,171.53397
2741,171.53397
2742,171.53397
2743,171.53397
2744,171.53397
2745,171.53397
2746,171.53397
2747,171.53397
2748,171.53397
2749,171.53397
2750,171.53397
2751,171.53397
2752,171.53397
2753,171.53397
2754,171.53397
2755,171.53397
2756,171.53397
2757,171.53397
2758,171.53397
2759,171.53397
2760,171.53397
2761,171.53397
2762,171.53397
2763,171.53397
2764,171.53397
2765,171.53397
2766,171.53397
2767,171.53397
2768,171.53397
2769,171.53397
2770,171.53397
2771,171.53397
2772,171.53397
2773,171.53397
2774,171.53397
2775,171.53397
2776,171.53397
2777,171.53397
2778,171.53397
2779,171.53397
2780,171.53397
2781,171.53397
2782,171.53397
2783,171.53397
2784,171.53397
2785,171.53397
2786,171.53397
2787,171.53397
2788,171.53397
2789,171.53397
2790,171.53397
2791,171.53397
2792,171.53397
2793,171.53397
2794,171.53397
2795,171.53397
2796,171.53397
2797,171.53397
2798,171.53397
2799,171.53397
2800,171.53397
2801,171.53397
2802,171.53397
2803,171.53397
2804,171.53397
2805,171.53397
2806,171.53397
2807,171.53397
2808,171.53397
2809,171.53397
2810,171.53397
2811,171.53397
2812,171.53397
2813,171.53397
2814,171.53397
2815,171.53397
2816,171.53397
2817,171.53397
2818,171.53397
2819,171.53397
2820,171.53397
2821,171.53397
2822,171.53397
2823,171.53397
2824,171.53397
2825,171.53397
2826,171.53397
2827,171.53397
2828,171.53397
2829,171.53397
2830,171.53397
2831,171.53397
2832,171.53397
2833,171.53397
2834,171.53397
2835,171.53397
2836,171.53397
2837,171.53397
2838,171.53397
2839,171.53397
2840,171.53397
2841,171.53397
2842,171.53397
2843,171.53397
2844,171.53397
2845,171.53397
2846,171.53397
2847,171.53397
2848,171.53397
2849,171.53397
2850,171.53397
2851,171.53397
2852,171.53397
2853,171.53397
2854,171.53397
2855,171.53397
2856,171.53397
2857,171.53397
2858,171.53397
2859,171.53397
2860,171.53397
2861,171.53397
2862,171.53397
2863,171.53397
2864,171.53397
2865,171.53397
2866,171.53397
2867,171.53397
2868,171.53397
2869,171.53397
2870,171.53397
2871,171.53397
2872,171.53397
2873,171.53397
2874,171.53397
2875,171.53397
2876,171.53397
2877,171.53397
2878,171.53397
2879,171.53397
2880,171.53397
2881,171.53397
2882,171.53397
2883,171.53397
2884,171.53397
2885,171.53397
2886,171.53397
2887,171.53397
2888,171.53397
2889,171.53397
2890,171.53397
2891,171.53397
2892,171.53397
2893,171.53397
2894,171.53397
2895,171.53397
2896,171.53397
2897,171.53397
2898,171.53397
2899,171.53397
2900,171.53397
2901,171.53397
2902,171.53397
2903,171.53397
2904,171.53397
2905,171.53397
2906,171.53397
2907,171.53397
2908,171.53397
2909,171.53397
2910,171.53397
2911,171.53397
2912,171.53397
2913,171.53397
2914,171.53397
2915,171.53397
2916,171.53397
2917,171.53397
2918,171.53397
2919,171.53397
2920,171.53397
2921,171.53397
2922,171.53397
2923,171.53397
2924,171.53397
2925,171.53397
2926,171.53397
2927,171.53397
2928,171.53397
2929,171.53397
2930,171.53397
2931,171.53397
2932,171.53397
2933,171.53397
2934,171.53397
2935,171.53397
2936,171.53397
2937,171.53397
2938,171.53397
2939,171.53397
2940,171.53397
2941,171.53397
2942,171.53397
2943,171.53397
2944,171.53397
2945,171.53397
2946,171.53397
2947,171.53397
2948,171.53397
2949,171.53397
2950,171.53397
2951,171.53397
2952,171.53397
2953,171.53397
2954,171.53397
2955,171.53397
2956,171.53397
2957,171.53397
2958,171.53397
2959,171.53397
2960,171.53397
2961,171.53397
2962,171.53397
2963,171.53397
2964,171.53397
2965,171.53397
2966,171.53397
2967,171.53397
2968,171.53397
2969,171.53397
2970,171.53397
2971,171.53397
2972,171.53397
2973,171.53397
2974,171.53397
2975,171.53397
2976,171.53397
2977,171.53397
2978,171.53397
2979,171.53397
2980,171.53397
2981,171.53397
2982,171.53397
2983,171.53397
2984,171.53397
2985,171.53397
2986,171.53397
2987,171.53397
2988,171.53397
2989,171.53397
2990,171.53397
2991,171.53397
2992,171.53397
2993,171.53397
2994,171.53397
2995,171.53397
2996,171.53397
2997,171.53397
2998,171.53397
2999,171.53397
3000,171.53397
3001,171.53397
3002,171.53397
3003,171.53397
3004,171.53397
3005,171.53397
3006,171.53397
3007,171.53397
3008,171.53397
3009,171.53397
3010,171.53397
3011,171.53397
3012,171.53397
3013,171.53397
3014,171.53397
3015,171.53397
3016,171.53397
3017,171.53397
3018,171.53397
3019,171.53397
3020,171.53397
3021,171.53397
3022,171.53397
3023,171.53397
3024,171.53397
3025,171.53397
3026,171.53397
3027,171.53397
3028,171.53397
3029,171.53397
3030,171.53397
3031,171.53397
3032,171.53397
3033,171.53397
3034,171.53397
3035,171.53397
3036,171.53397
3037,171.53397
3038,171.53397
3039,171.53397
3040,171.53397
3041,171.53397
3042,171.53397
3043,171.53397
3044,171.53397
3045,171.53397
3046,171.53397
3047,171.53397
3048,171.53397
3049,171.53397
3050,171.53397
3051,171.53397
3052,171.53397
3053,171.53397
3054,171.53397
3055,171.53397
3056,171.53397
3057,171.53397
3058,171.53397
3059,171.53397
3060,171.53397
3061,171.53397
3062,171.53397
3063,171.53397
3064,171.53397
3065,171.53397
3066,171.53397
3067,171.53397
3068,171.53397
3069,171.53397
3070,171.53397
3071,171.53397
3072,171.53397
3073,171.53397
3074,171.53397
3075,171.53397
3076,171.53397
3077,171.53397
3078,171.53397
3079,171.53397
3080,171.53397
3081,171.53397
3082,171.53397
3083,171.53397
3084,171.53397
3085,171.53397
3086,171.53397
3087,171.53397
3088,171.53397
3089,171.53397
3090,171.53397
3091,171.53397
3092,171.53397
3093,171.53397
3094,171.53397
3095,171.53397
3096,171.53397
3097,171.53397
3098,171.53397
3099,171.53397
3100,171.53397
3101,171.53397
3102,171.53397
3103,171.53397
3104,171.53397
3105,171.53397
3106,171.53397
3107,171.53397
3108,171.53397
3109,171.53397
3110,171.53397
3111,171.53397
3112,171.53397
3113,171.53397
3114,171.53397
3115,171.53397
3116,171.53397
3117,171.53397
3118,171.53397
3119,171.53397
3120,171.53397
3121,171.53397
3122,171.53397
3123,171.53397
3124,171.53397
3125,171.53397
3126,171.53397
3127,171.53397
3128,171.53397
3129,171.53397
3130,171.53397
3131,171.53397
3132,171.53397
3133,171.53397
3134,171.53397
3135,171.53397
3136,171.53397
3137,171.53397
3138,171.53397
3139,171.53397
3140,171.53397
3141,171.53397
3142,171.53397
3143,171.53397
3144,171.53397
3145,171.53397
3146,171.53397
3147,171.53397
3148,171.53397
3149,171.53397
3150,171.53397
3151,171.53397
3152,171.53397
3153,171.53397
3154,171.53397
3155,171.53397
3156,171.53397
3157,171.53397
3158,171.53397
3159,171.53397
3160,171.53397
3161,171.53397
3162,171.53397
3163,171.53397
3164,171.53397
3165,171.53397
3166,171.53397
3167,171.53397
3168,171.53397
3169,171.53397
3170,171.53397
3171,171.53397
3172,171.53397
3173,171.53397
3174,171.53397
3175,171.53397
3176,171.53397
3177,171.53397
3178,171.53397
3179,171.53397
3180,171.53397
3181,171.53397
3182,171.53397
3183,171.53397
3184,171.53397
3185,171.53397
3186,171.53397
3187,171.53397
3188,171.53397
3189,171.53397
3190,171.53397
3191,171.53397
3192,171.53397
3193,171.53397
3194,171.53397
3195,171.53397
3196,171.53397
3197,171.53397
3198,171.53397
3199,171.53397
3200,171.53397
3201,171.53397
3202,171.53397
3203,171.53397
3204,171.53397
3205,171.53397
3206,171.53397
3207,171.53397
3208,171.53397
3209,171.53397
3210,171.53397
3211,171.53397
3212,171.53397
3213,171.53397
3214,171.53397
3215,171.53397
3216,171.53397
3217,171.53397
3218,171.53397
3219,171.53397
3220,171.53397
3221,171.53397
3222,171.53397
3223,171.53397
3224,171.53397
3225,171.53397
3226,171.53397
3227,171.53397
3228,171.53397
3229,171.53397
3230,171.53397
3231,171.53397
3232,171.53397
3233,171.53397
3234,171.53397
3235,171.53397
3236,171.53397
3237,171.53397
3238,171.53397
3239,171.53397
3240,171.53397
3241,171.53397
3242,171.53397
3243,171.53397
3244,171.53397
3245,171.53397
3246,171.53397
3247,171.53397
3248,171.53397
3249,171.53397
3250,171.53397
3251,171.53397
3252,171.53397
3253,171.53397
3254,171.53397
3255,171.53397
3256,171.53397
3257,171.53397
3258,171.53397
3259,171.53397
3260,171.53397
3261,171.53397
3262,171.53397
3263,171.53397
3264,171.53397
3265,171.53397
3266,171.53397
3267,171.53397
3268,171.53397
3269,171.53397
3270,171.53397
3271,171.53397
3272,171.53397
3273,171.53397
3274,171.53397
3275,171.53397
3276,171.53397
3277,171.53397
3278,171.53397
3279,171.53397
3280,171.53397
3281,171.53397
3282,171.53397
3283,171.53397
3284,171.53397
3285,171.53397
3286,171.53397
3287,171.53397
3288,171.53397
3289,171.53397
3290,171.53397
3291,171.53397
3292,171.53397
3293,171.53397
3294,171.53397
3295,171.53397
3296,171.53397
3297,171.53397
3298,171.53397
3299,171.53397
3300,171.53397
3301,171.53397
3302,171.53397
3303,171.53397
3304,171.53397
3305,171.53397
3306,171.53397
3307,171.53397
3308,171.53397
3309,171.53397
3310,171.53397
3311,171.53397
3312,171.53397
3313,171.53397
3314,171.53397
3315,171.53397
3316,171.53397
3317,171.53397
3318,171.53397
3319,171.53397
3320,171.53397
3321,171.53397
3322,171.53397
3323,171.53397
3324,171.53397
3325,171.53397
3326,171.53397
3327,171.53397
3328,171.53397
3329,171.53397
3330,171.53397
3331,171.53397
3332,171.53397
3333,171.53397
3334,171.53397
3335,171.53397
3336,171.53397
3337,171.53397
3338,171.53397
3339,171.53397
3340,171.53397
3341,171.53397
3342,171.53397
3343,171.53397
3344,171.53397
3345,171.53397
3346,171.53397
3347,171.53397
3348,171.53397
3349,171.53397
3350,171.53397
3351,171.53397
3352,171.53397
3353,171.53397
3354,171.53397
3355,171.53397
3356,171.53397
3357,171.53397
3358,171.53397
3359,171.53397
3360,171.53397
3361,171.53397
3362,171.53397
3363,171.53397
3364,171.53397
3365,171.53397
3366,171.53397
3367,171.53397
3368,171.53397
3369,171.53397
3370,171.53397
3371,171.53397
3372,171.53397
3373,171.53397
3374,171.53397
3375,171.53397
3376,171.53397
3377,171.53397
3378,171.53397
3379,171.53397
3380,171.53397
3381,171.53397
3382,171.53397
3383,171.53397
3384,171.53397
3385,171.53397
3386,171.53397
3387,171.53397
3388,171.53397
3389,171.53397
3390,171.53397
3391,171.53397
3392,171.53397
3393,171.53397
3394,171.53397
3395,171.53397
3396,171.53397
3397,171.53397
3398,171.53397
3399,171.53397
3400,171.53397
3401,171.53397
3402,171.53397
3403,171.53397
3404,171.53397
3405,171.53397
3406,171.53397
3407,171.53397
3408,171.53397
3409,171.53397
3410,171.53397
3411,171.53397
3412,171.53397
3413,171.53397
3414,171.53397
3415,171.53397
3416,171.53397
3417,171.53397
3418,171.53397
3419,171.53397
3420,171.53397
3421,171.53397
3422,171.53397
3423,171.53397
3424,171.53397
3425,171.53397
3426,171.53397
3427,171.53397
3428,171.53397
3429,171.53397
3430,171.53397
3431,171.53397
3432,171.53397
3433,171.53397
3434,171.53397
3435,171.53397
3436,171.53397
3437,171.53397
3438,171.53397
3439,171.53397
3440,171.53397
3441,171.53397
3442,171.53397
3443,171.53397
3444,171.53397
3445,171.53397
3446,171.53397
3447,171.53397
3448,171.53397
3449,171.53397
3450,171.53397
3451,171.53397
3452,171.53397
3453,171.53397
3454,171.53397
3455,171.53397
3456,171.53397
3457,171.53397
3458,171.53397
3459,171.53397
3460,171.53397
3461,171.53397
3462,171.53397
3463,171.53397
3464,171.53397
3465,171.53397
3466,171.53397
3467,171.53397
3468,171.53397
3469,171.53397
3470,171.53397
3471,171.53397
3472,171.53397
3473,171.53397
3474,171.53397
3475,171.53397
3476,171.53397
3477,171.53397
3478,171.53397
3479,171.53397
3480,171.53397
3481,171.53397
3482,171.53397
3483,171.53397
3484,171.53397
3485,171.53397
3486,171.53397
3487,171.53397
3488,171.53397
3489,171.53397
3490,171.53397
3491,171.53397
3492,171.53397
3493,171.53397
3494,171.53397
3495,171.53397
3496,171.53397
3497,171.53397
3498,171.53397
3499,171.53397
3500,171.53397
3501,171.53397
3502,171.53397
3503,171.53397
3504,171.53397
3505,171.53397
3506,171.53397
3507,171.53397
3508,171.53397
3509,171.53397
3510,171.53397
3511,171.53397
3512,171.53397
3513,171.53397
3514,171.53397
3515,171.53397
3516,171.53397
3517,171.53397
3518,171.53397
3519,171.53397
3520,171.53397
3521,171.53397
3522,171.53397
3523,171.53397
3524,171.53397
3525,171.53397
3526,171.53397
3527,171.53397
3528,171.53397
3529,171.53397
3530,171.53397
3531,171.53397
3532,171.53397
3533,171.53397
3534,171.53397
3535,171.53397
3536,171.53397
3537,171.53397
3538,171.53397
3539,171.53397
3540,171.53397
3541,171.53397
3542,171.53397
3543,171.53397
3544,171.53397
3545,171.53397
3546,171.53397
3547,171.53397
3548,171.53397
3549,171.53397
3550,171.53397
3551,171.53397
3552,171.53397
3553,171.53397
3554,171.53397
3555,171.53397
3556,171.53397
3557,171.53397
3558,171.53397
3559,171.53397
3560,171.53397
3561,171.53397
3562,171.53397
3563,171.53397
3564,171.53397
3565,171.53397
3566,171.53397
3567,171.53397
3568,171.53397
3569,171.53397
3570,171.53397
3571,171.53397
3572,171.53397
3573,171.53397
3574,171.53397
3575,171.53397
3576,171.53397
3577,171.53397
3578,171.53397
3579,171.53397
3580,171.53397
3581,171.53397
3582,171.53397
3583,171.53397
3584,171.53397
3585,171.53397
3586,171.53397
3587,171.53397
3588,171.53397
3589,171.53397
3590,171.53397
3591,171.53397
3592,171.53397
3593,171.53397
3594,171.53397
3595,171.53397
3596,171.53397
3597,171.53397
3598,171.53397
3599,171.53397
3600,171.53397
3601,171.53397
3602,171.53397
3603,171.53397
3604,171.53397
3605,171.53397
3606,171.53397
3607,171.53397
3608,171.53397
3609,171.53397
3610,171.53397
3611,171.53397
3612,171.53397
3613,171.53397
3614,171.53397
3615,171.53397
3616,171.53397
3617,171.53397
3618,171.53397
3619,171.53397
3620,171.53397
3621,171.53397
3622,171.53397
