Step,Value
1873,285.0882
1874,285.0882
1875,285.0882
1876,285.0882
1877,285.0882
1878,285.0882
1879,285.0882
1880,285.0882
1881,285.0882
1882,285.0882
1883,285.0882
1884,285.0882
1885,285.0882
1886,285.0882
1887,285.0882
1888,285.0882
1889,285.0882
1890,285.0882
1891,285.0882
1892,285.0882
1893,285.0882
1894,285.0882
1895,285.0882
1896,285.0882
1897,285.0882
1898,285.0882
1899,285.0882
1900,285.0882
1901,285.0882
1902,285.0882
1903,285.0882
1904,285.0882
1905,285.0882
1906,285.0882
1907,285.0882
1908,285.0882
1909,285.0882
1910,285.0882
1911,285.0882
1912,285.0882
1913,285.0882
1914,285.0882
1915,285.0882
1916,285.0882
1917,285.0882
1918,285.0882
1919,285.0882
1920,285.0882
1921,285.0882
1922,285.0882
1923,285.0882
1924,285.0882
1925,285.0882
1926,285.0882
1927,285.0882
1928,285.0882
1929,285.0882
1930,285.0882
1931,285.0882
1932,285.0882
1933,285.0882
1934,285.0882
1935,285.0882
1936,285.0882
1937,285.0882
1938,285.0882
1939,285.0882
1940,285.0882
1941,285.0882
1942,285.0882
1943,285.0882
1944,285.0882
1945,285.0882
1946,285.0882
1947,285.0882
1948,285.0882
1949,285.0882
1950,285.0882
1951,285.0882
1952,285.0882
1953,285.0882
1954,285.0882
1955,285.0882
1956,285.0882
1957,285.0882
1958,285.0882
1959,285.0882
1960,285.0882
1961,285.0882
1962,285.0882
1963,285.0882
1964,285.0882
1965,285.0882
1966,285.0882
1967,285.0882
1968,285.0882
1969,285.0882
1970,285.0882
1971,285.0882
1972,285.0882
1973,285.0882
1974,285.0882
1975,285.0882
1976,285.0882
1977,285.0882
1978,285.0882
1979,285.0882
1980,285.0882
1981,285.0882
1982,285.0882
1983,285.0882
1984,285.0882
1985,285.0882
1986,285.0882
1987,285.0882
1988,285.0882
1989,285.0882
1990,285.0882
1991,285.0882
1992,285.0882
1993,285.0882
1994,285.0882
1995,285.0882
1996,285.0882
1997,285.0882
1998,285.0882
1999,285.0882
